"year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2"
2012,"GNB",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"GNB",1,0.329,-0.148,0.388,0.911,0.25,0.05,-0.077,-1.697,0.885,-1.142,0.245,0.722,0.663,1.545,4,3,1,0.148,3,NA,3,0.658472533063196,0.242482942612672,0,0,4.6777096206325,17.1198567468218,598.572626248258,-4.31152827835297,1652717,976624,41.1729928433818,2.893990621,1,0,3,9,25,2,2,4.58494844275608,4.64426305780077,-0.015,-0.127
2012,"GUI",0.8,0.2,0.6,1,0.2,5,"GIN",1,0.315,0.251,0.069,0.859,0.45,0,0.416,-1.259,0.424,0.504,-0.374,0.323,0.684,-1.155,3,3,0,-0.251,3,NA,3,-0.136597076281183,0.236637492458648,0,0,5.47277922997688,16.6316633604097,707.967678199003,3.35318036178262,10788692,7093026,86.6743242374599,3.1,6,8,5,19,24,3,3,5.52126151874973,5.60036622442407,-0.251,-0.251
2012,"KEN",NA,0,0.75,0,0,4,"KEN",1,0.43,-0.434,1.382,0.708,0.263,0.026,1.169,0.321,0.961,-0.061,1.385,1.303,-0.141,0.749,4,3,0,0.434,NA,NA,4,-0.750706973197184,0.233585269446366,0.0153333333333333,0,6.08688912689288,2.90888320855534,1289.78079149822,1.96040098727816,43725806,33067204,51.6236920232481,10.5,9,27,16,512,27,3,4,5.88392656520188,6.03258937177761,0.434,0.434
2012,"LBR",0.6,0.2,0.4,1,0.2,5,"LBR",2,0.642,2.164,0.806,0.692,0.25,0,0.511,-1.177,0.945,0.151,0.986,0.817,1.095,1.475,4,3,0,-2.164,2,NA,2,0.876419412439842,0.236807976439411,0,0,4.45976274125585,26.7116015359801,644.455576742833,4.23948281037801,4331740,2227251,NA,2.6,0,0,0,0,41,2,2,4.5553707056154,4.73526810214842,-2.164,-2.164
2012,"LES",1,0,1,0,0,2,"LSO",2,0.585,0.947,1.574,0.507,0.273,0.091,0.908,-1.159,1.381,-1.279,1.226,1.049,0.26,0.079,4,4,0,-0.947,NA,NA,2,1.04459681728572,0.275724372760919,0,0,4.29158533640997,4.7058759222187,1205.85998481002,5.45219186619134,2054718,1526573,150.208575358438,10,0,1,6,8,45,2,2,4.21813083886471,4.27741934004243,-0.947,-0.947
2012,"LIB",0,0,0,1,1,4,"LBY",1,0.33,-1.41,-1.026,0.644,0.25,0,-1.644,-1.826,1.492,-1.393,0.109,0.226,0.658,0.263,4,4,0,1.41,4,NA,4,-1.39498250899759,0.206953498419423,7.422,0,6.73116466269328,59.1030408512754,15765.4197906677,96.9564198994024,5869870,1261318,98.2243189168448,15.2,2,3,1,552,21,5,3,7.22367575402465,5.77678070186366,2.172,1.356
2012,"MAA",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"MRT",1,0.472,2.047,0.741,0.667,0.438,0,-0.511,0.282,0.831,1.917,1.201,1.164,-1.571,-0.211,4,3,0,-2.047,3,NA,2,0.490125119573602,0.232720637941088,0,0,4.84605703412209,21.4879263870309,1850.38496774479,1.2560224305014,3636113,1876234,110.788122743421,5,15,6,2,3,31,2,2,4.96505862765001,4.97304656437198,-2.047,-2.047
2012,"MAG",0.666666666666667,0,0.666666666666667,0,0,3,"MDG",0,0.227,0.364,-1.069,0.923,0.714,0,-1.084,-2.503,1.155,-1.243,0.588,0.923,0.176,1.112,4,3,0,-0.364,4,NA,3,-0.4304809079155,0.240497016662709,0.000666666666666667,0,5.76666306161119,6.69129717051904,504.173737710132,0.238846840515052,22966240,15335247,52.6517140811255,2.3,3,9,3,220,32,3,3,5.75251511243046,5.81888842090668,-0.487,-0.487
2012,"MAW",0.333333333333333,0,0.333333333333333,0,0,3,"MWI",2,0.538,0.813,1.485,0.802,0.176,0,0.99,-1.098,1.37,-0.762,0.706,0.922,-0.456,0.768,4,4,0,-0.813,2,NA,3,0.465071514525527,0.242234375729074,0,0,4.87111063917017,8.95123535585595,563.061539677727,-0.945888195310673,15581251,13117544,NA,4.3506,1,2,0,0,37,3,3,4.95835931966718,4.93024870558564,-0.959,-0.882
2012,"MLI",1,0.5,0.5,0,0,2,"MLI",1,0.352,1.275,0.89,0.842,0.364,0,1.107,0.202,0.514,1.435,-0.668,-0.019,0.006,0.003,3,3,1,-1.275,4,NA,3,-0.922458318680057,0.48736654855155,0.541333333333333,0,6.25864047237575,12.1110881558093,753.392137501905,-3.68861371204562,16514687,10305330,59.1205945506867,2.8,5,1,8,528,34,2,2,4.21779128425181,4.2068059310901,-1.51,-1.51
2012,"MOR",NA,0,0.333333333333333,0,0,3,"MAR",0,0.265,1.629,0.039,0.426,0.036,0.571,0.749,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.629,3,NA,3,0.0864099946210427,0.238877925046698,0,0,5.24977215907465,6.48582252084039,3164.00463867188,1.64400665479378,33352169,13627029,78.2221018956072,55.41605319,20,18,3,1,37,3,3,5.33883183918467,5.31985353289933,-1.629,-1.629
2012,"MZM",0.5,0.25,0.25,1,0.5,4,"MOZ",1,0.433,1.283,0.906,0.593,0.111,0,0.375,-1.214,1.811,1.098,1.885,1.794,1.178,0.934,4,4,0,-1.283,3,NA,3,-0.0460080009142267,0.24026581770528,0,0,5.38219015460992,11.9192598207508,681.49212857369,4.78747235869217,24487611,16444410,NA,5,1,0,6,13,31,3,3,5.39253960143515,5.42224705409892,-1.283,-1.267
2012,"NAM",0,0,0,1,1,3,"NAM",2,0.649,2.803,2.009,0.306,0.107,0,0.675,0.059,0.995,0.571,1.35,1.232,0.835,1.363,4,3,0,-2.803,2,NA,2,1.20059258092329,0.249298434023935,0,0,4.1355895727724,1.73059224032469,6017.17836541483,3.35885947410905,2167470,1220437,100.2134087743,12.9414,3,0,0,1,48,2,2,4.19052625185618,4.1112434686039,-2.803,-2.803
2012,"NIG",0.6,0.2,0.4,1,0.2,5,"NGA",2,0.514,-1.037,-0.098,0.926,0.152,0,1.424,-0.059,-0.302,-1.102,1.077,1.579,-0.081,1.546,4,2,0,1.037,4,NA,4,-1.91452276868463,0.124908081433828,174.432,157,7.25070492238032,15.1485150031193,2728.02278831129,1.4035087785572,170075932,93123376,NA,16.1,20,11,17,2993,27,4,5,7.05242946000609,6.92080980008018,1.037,1.054
2012,"NIR",0.75,0.25,0.5,1,0.25,4,"NER",2,0.627,1.727,2.409,0.441,0.188,0,1.48,0.485,-1.149,0.925,-0.549,-0.652,-0.114,-0.506,3,2,0,-1.727,2,NA,2,0.37531457996937,0.244708280396677,0,0,4.96086757372632,10.3335481762903,525.047284914011,6.41564439275307,17954407,15043639,45.08596447308,1.05,0,0,0,15,33,3,3,5.04117533738703,5.18963066612877,-1.789,-1.789
2012,"RWA",1,0.25,0.75,0,0,4,"RWA",1,0.219,-0.776,1.321,0.333,0.176,0,2.065,1.414,-1.518,0.187,1.171,-0.12,-1.97,-1.443,4,1,0,0.776,2,NA,3,0.00760537101900269,0.257701528781619,0,0,5.32857678267669,6.39423290634701,706.202003531135,6.00170618137572,10840334,9003656,40.5371365264533,8.023854277,0,0,19,34,53,3,2,5.47131940423528,5.50828656718038,0.925,0.925
2012,"SAF",NA,0,0.25,1,0.25,4,"ZAF",3,0.772,1.21,1.567,0.566,0.028,0,0.986,0.138,0.807,-0.256,0.583,1.722,0.668,1.5,4,3,0,-1.21,3,NA,4,-0.570691023915515,0.221164194147502,0.000666666666666667,0,5.90687317761121,6.40436399402211,8173.8691381716,1.04422917046858,53145033,19519108,55.5826171933345,41,24,143,34,256,43,3,3,5.8212919417575,5.8229895800112,-1.296,-1.296
2012,"SEN",NA,0.333333333333333,0.333333333333333,0,0,3,"SEN",2,0.694,1.614,2.199,0.244,0.269,0,1.349,-0.654,1.024,0.433,1.171,0.876,-0.047,1.464,4,3,0,-1.614,3,NA,3,0.413586312166764,0.241404684817121,0,0,4.92259584152893,4.86398118749562,1334.72591526235,1.20518376811296,13231833,7330039,61.9753040040375,10.8,6,12,1,24,36,2,2,4.93738746582146,4.98736405232642,-1.614,-1.614
2012,"SIE",0.75,0.5,0.25,1,0.25,4,"SLE",1,0.5,1.434,0.567,0.73,0.1,0,0.08,-1.197,1.173,1.34,0.508,1.546,1.581,1.317,4,3,0,-1.434,2,NA,3,0.677123927839211,0.230749632291731,0,0,4.65905822585648,9.77051963302454,558.179723315125,12.2116152090603,6788587,4097455,85.5115626336331,2.5,1,2,1,3,31,2,2,4.555664710276,4.60164406257924,-1.434,-1.434
2012,"SOM",NA,0.428571428571429,0,0,0,7,"SOM",0,0.177,-1.482,-1.273,0.915,0.125,0,-1.306,-1.125,-0.125,-2.435,-0.6,-0.489,-0.104,-0.172,3,3,0,1.482,5,NA,4,-1.61584773491475,0.117885707714788,20.1733333333333,11,6.95202988861044,NA,NA,NA,12440326,7270375,NA,1.3767,7,9,67,3364,8,5,4,7.00617420686901,6.78768477024349,1.737,1.737
2012,"SSD",1,0.75,0.25,0,0,4,"SSD",0,0.201,-0.549,-1.152,0.799,0.321,0.036,-1.415,-0.419,-1.077,-0.947,-2.636,-1.929,-2.01,-2.609,1,2,0,0.549,4,NA,4,-1.75394572683752,0.123833684331555,62.1146666666667,57.5,7.09012788053321,5.60460947133863,1114.92372260191,-48.3924544008618,10701604,8752093,71.6198113947489,NA,1,3,23,4239,NA,5,NA,6.84403710317082,NA,0.549,NA
2012,"SUD",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"SDN",1,0.223,-1.038,-1.443,0.827,0.269,0,-0.091,0.67,-2.742,0.133,-2.072,-2.414,-1.823,-1.477,1,0,0,1.038,5,NA,5,-1.74959155873337,0.122674506769785,60.5893333333333,56,7.08577371242906,6.64669345938477,1797.40087890625,-6.66241942387246,35159792,23435408,21.8561745247301,NA,64,19,39,2349,13,5,5,7.29140556930063,7.24299060646115,1.038,0.914
2012,"SWA",0,0,0,1,1,2,"SWZ",0,0.124,1.279,-0.7,0.624,0.056,0.833,1.604,-0.361,-0.057,-0.363,-0.338,0.235,-1.502,-0.266,3,3,0,-1.279,3,NA,3,0.0683263607271019,0.244063917775247,0,0,5.26785579296859,4.18067033297096,4396.57912043588,4.82073687005895,1111444,857490,79.6668677230246,20.78178258,15,2,7,2,37,3,3,5.3263488875223,5.35454684464965,-1.279,-0.858
2012,"TAZ",0.8,0.2,0.6,1,0.2,5,"TZA",1,0.484,1.507,1.389,0.369,0.1,0,0.591,0.812,1.176,1.374,0.818,1.176,0.7,0.877,4,3,0,-1.507,2,NA,3,0.25533086451937,0.238762262331182,0,0,5.08085128917632,6.8325198508577,854.540466308594,1.50934874666515,47786137,33692572,54.3689490815138,3.95,10,15,8,57,35,3,3,5.03086151450367,4.95998569761838,-1.507,-1.507
2012,"TOG",0.5,0.5,0,1,0.5,2,"TGO",1,0.425,0.637,-0.003,0.743,0.278,0,1.374,1.199,-0.716,1.983,-1.016,-1.134,-1.598,1.036,3,2,0,-0.637,3,NA,2,0.705758459950487,0.333339830789422,0,0,4.63042369374521,20.9936889901917,781.554340476871,3.5715068145838,6926635,4256694,75.7132085684163,4,1,5,2,0,30,3,3,4.96631384020949,5.08048607561563,-0.637,-0.637
2012,"TUN",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"TUN",2,0.769,0.439,0.346,0.202,0.042,0,0.777,1.029,1.088,-0.34,1.175,0.384,1.907,1.467,4,3,0,-0.439,3,NA,2,0.26117914095834,0.233164508166933,0,0,5.07500301273735,6.61237658820711,4233.9162540494,2.89368176678101,11174383,3663186,101.550723929668,41.4416,8,42,2,14,41,1,3,5.20255933482654,5.35139920474483,-0.385,0.201
2012,"UGA",1,0.4,0.6,0,0,5,"UGA",1,0.327,-0.468,0.281,0.746,0.219,0,1.399,0.847,-0.606,-0.357,-0.288,-0.528,-1.459,-0.895,3,2,0,0.468,3,NA,3,-0.470406349452659,0.251021847429167,0,0,5.80658850314835,10.6585708011681,796.711139410077,0.875761039192426,34273295,27273317,43.5021371397314,4.8,19,23,14,20,29,4,4,6.0560750945786,6.13841494299186,0.332,0.332
2012,"ZAM",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"ZMB",2,0.504,0.901,1.084,0.118,0.357,0,1.768,-0.666,0.932,-0.295,1.308,1.533,-0.271,0.781,4,3,0,-0.901,NA,NA,3,-0.0909249424498258,0.258046441867075,0,0,5.42710709614552,13.5753487511819,1729.64747097057,4.10327941069306,14744658,8794599,79.1007044966056,4.1,5,14,1,12,37,3,4,5.47483070756943,5.55946059269276,-0.901,-0.901
2012,"ZIM",NA,0.333333333333333,0,1,0.333333333333333,3,"ZWE",1,0.26,-1.447,-0.473,0.827,0.227,0.045,2.058,0.338,0.021,1.054,-0.395,-0.056,-1.047,-0.188,3,3,0,1.447,3,NA,4,-0.784459281480083,0.228952995668916,0.0246666666666667,0,6.12064143517578,5.96773281078297,1290.19395746702,13.6547503940841,13265331,8909792,74.1625347237197,12,16,8,51,14,20,4,4,6.24169563575096,6.3742030163766,1.447,1.447
2013,"ALG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"DZA",1,0.328,1.268,-0.318,0.664,0.35,0,1.071,1.298,-1.076,2.048,-0.83,-0.894,-1.675,-0.723,3,2,0,-1.268,NA,3,2,0.469083034838324,0.224008541648818,0,0,4.86709911885737,24.2231338959379,5519.77757552373,0.797967812424986,38000626,11561310,63.6108236711147,22.5,15,12,5,341,36,2,3,4.84825945662738,5.08015735553412,-1.268,-1.268
2013,"ANG",NA,0,0,1,0.333333333333333,3,"AGO",1,0.309,0.038,-0.494,0.921,0.333,0,1.401,0.222,0.771,0.148,0.339,0.473,-0.385,1.153,4,3,0,-0.038,NA,4,3,-0.514619574210288,0.229367917772601,0.000666666666666667,0,5.85080172790598,29.4000452272015,5061.34924028416,1.10633103462652,26147002,9935338,86.8119327587926,13,9,0,5,6,23,3,3,5.74161488140309,5.69157127300529,0.051,0.051
2013,"BEN",0.6,0.2,0.4,1,0.2,5,"BEN",2,0.606,1.487,1.787,0.486,0.208,0,0.997,-0.176,2.235,1.776,2.067,1.997,0.643,1.874,4,4,0,-1.487,NA,NA,2,1.00416845669928,0.262871039238102,0,0,4.33201369699642,3.56116585676154,1214.29556540248,4.12760623456288,10308730,5706707,59.2001918331875,4.9,1,1,0,0,36,2,3,4.36055932507709,4.58599884644669,-1.487,-1.487
2013,"BFO",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"BFA",2,0.6,0.492,2.207,0.514,0.227,0,0.748,1.847,0.348,1.452,-1.406,0.645,-0.604,-0.176,2,3,0,-0.492,NA,NA,3,0.298553835523778,0.26157231211092,0,0,5.03762831817192,10.7523406528446,762.303780103138,2.65729533056167,17636408,12989920,64.0358513024234,5,4,3,1,8,38,2,3,4.81944029513874,4.93834754158831,-0.349,-0.409
2013,"BOT",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"BWA",3,0.712,1.493,1.891,0.191,0.107,0,1.124,0.575,1.932,-0.415,0.834,1.016,1.476,1.929,4,4,0,-1.493,NA,NA,1,1.92757102049016,0.288555188074168,0,0,3.40861113320553,1.42514080375562,6436.60331866558,9.00566388932995,2217278,763364,125.78303991122,30,0,0,0,0,64,2,1,3.50001505609897,3.46615764821234,-1.952,-1.952
2013,"BUI",0.8,0.4,0.4,1,0.2,5,"BDI",1,0.279,-1.814,-0.725,0.903,0.292,0,-1.052,-1.012,-0.311,-1.102,0.726,-0.985,-0.645,-0.571,4,2,0,1.814,NA,4,4,-0.950993746077682,0.216596364059214,0.07,0,6.28717589977338,17.7328553188701,241.547665709857,1.26359933436326,10149577,8984203,46.6040790867655,1.264218111,0,2,2,18,21,4,4,6.25553033032345,6.23692163132761,1.648,1.648
2013,"CAO",0.75,0.25,0.5,1,0.25,4,"CMR",1,0.321,0.989,0.094,0.926,0.3,0,1.365,0.51,1.022,0.502,0.244,0.106,-0.598,-0.84,4,3,0,-0.989,NA,NA,3,-0.328155176837025,0.317829454834355,0,0,5.66433733053272,7.33302882488587,1559.13904919246,2.0826098393218,21632850,10086749,49.6745363462134,10,2,4,4,32,25,3,3,5.45085093039818,5.40421211119579,-0.97,-0.97
2013,"CDI",0.833333333333333,0.166666666666667,0.666666666666667,0,0,6,"CIV",1,0.465,1.079,1.734,0.596,0.321,0,1.124,1.328,0.308,1.576,1.747,1.225,-0.607,1.115,4,3,0,-1.079,NA,3,3,-0.506691893451196,0.283772108045166,0.00266666666666667,0,5.84287404714689,4.15503587681362,1903.05422934098,8.49980303264989,22469268,11550777,58.3526792527234,6.6,5,15,3,79,27,4,4,6.45890569883637,7.37154190099473,-0.535,-0.052
2013,"CEN",0.8,0.6,0.2,1,0.2,5,"CAF",1,0.272,-1.214,-1.469,0.821,0.5,0,0.944,-1.483,0.942,0.845,0.843,1.749,1.699,1.181,4,3,0,1.214,NA,5,5,-2.26550700208082,0.140502446796223,1304.99866666667,1195.5,7.60168915577651,13.29568815319,352.22685487121,-36.7776971639348,4802428,2897641,38.3992875721315,2.5,1,1,4,2559,25,5,4,6.98946602898541,6.67937833968905,0.913,0.805
2013,"CHA",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"TCD",1,0.28,-1.108,-1.308,0.97,0.333,0,-1.748,-0.171,-1.302,1.768,-1.541,-1.677,-0.722,-0.726,2,1,0,1.108,NA,NA,3,-0.375261250241751,0.264495154613025,0,0,5.71144340393744,20.0436304196548,980.083544373007,2.00631391848307,13216766,10276300,72.6489157572057,2.5,0,0,0,5,19,3,3,5.80084414217914,5.98833539675484,1.108,1.108
2013,"CON",0.8,0.4,0.4,1,0.2,5,"COG",1,0.25,-1.507,-1.064,0.847,0.429,0,-1.056,1.597,-1.196,1.034,-0.801,-1.096,-0.589,-1.411,3,2,0,1.507,NA,NA,3,-0.136425842811468,0.352941289605518,0,0,5.47260799650716,33.1448495573332,3719.6510360643,-3.07344321045898,4828066,1707832,93.0028633915235,6.6,1,0,0,40,22,3,2,5.07759955382368,4.82556823869529,1.458,1.458
2013,"DJI",0,0,0,1,1,1,"DJI",1,0.244,-0.197,0.211,0.709,0.125,0.062,-0.012,-1.029,-0.875,-0.619,-0.688,-0.829,-1.344,-1.517,3,2,0,0.197,NA,NA,3,0.149984169578539,0.293315030750083,0,0,5.18619798411715,0.526727088783967,2102.19794830208,NA,971753,221346,347.996515061999,12.7,1,3,4,6,36,3,3,5.07998321777239,4.89999188945279,0.197,0.197
2013,"DRC",0.714285714285714,0.142857142857143,0.571428571428571,1,0.142857142857143,7,"COD",1,0.325,-0.468,-0.945,0.921,0.346,0.038,-1.544,0.042,-1.086,-0.525,-1.782,-2.029,-0.841,-1.609,2,2,0,0.468,NA,5,5,-1.71696890907207,0.124434945867649,46.5413333333333,43,7.05315106276776,25.746219512295,444.864357559096,4.84597948310662,73460021,42880818,77.4659451472265,2.2,7,21,26,1973,22,5,4,7.17510545606825,7.04412736955491,0.076,0.076
2013,"EGY",0.75,0.25,0.5,1,0.25,4,"EGY",0,0.186,-1.875,-1.41,0.547,1,0,-1.289,1.391,-1.071,0.002,0.978,-0.41,-1.65,-1.351,4,2,1,1.875,NA,4,4,-1.22405179743052,0.190708511465265,0.81,0,6.56023395112622,9.78188256424924,3088.8908340843,-0.153662237734693,93377890,53325312,40.373038056332,29.4,99,285,45,2485,32,3,4,6.35017844523666,6.42067672887605,0.674,0.669
2013,"EQG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"GNQ",1,0.181,-1.183,-1.48,0.939,0.214,0.071,0.602,1.926,-1.465,1.231,-1.851,-2.006,-2.2,-2.146,2,1,0,1.183,NA,3,3,-0.00271288423860545,0.239533851537633,0,0,5.3388950379343,33.3474569225038,17644.5943045414,-8.01005395458195,1243941,378855,106.893284926066,16.4,1,0,0,0,19,3,3,5.39239346710551,5.42644354144351,1.275,1.275
2013,"ERI",0,0,0,1,1,1,"ERI",0,0.07,-1.655,-2.66,0.646,0.1,0,-0.101,-1.434,-1.835,1.271,-2.604,-1.924,-1.78,-2.562,1,1,0,1.655,NA,5,4,-1.31892725250462,0.181314953696279,2.21733333333333,0,6.65510940620032,NA,NA,NA,3296367,2077403,NA,0.9,0,0,2,118,20,4,4,6.6497372753519,6.62467080910988,1.655,1.655
2013,"ETH",0,0,0,1,1,1,"ETH",1,0.225,-0.42,0.017,0.471,0.206,0,0.196,-0.203,-2.08,1.832,-1.352,-1.487,-0.945,-1.485,2,1,0,0.42,NA,3,3,-1.04835586689365,0.282500551776926,0.627333333333333,0,6.38453802058934,14.0104012014584,490.792478420391,7.58309892413058,97084366,79050945,41.4717870807625,4.6,6,7,13,584,33,3,3,7.13632332871111,6.41045893426465,0.373,0.373
2013,"GAB",1,0.75,0.25,0,0,4,"GAB",1,0.374,2.484,1.943,0.611,0.5,0,1.866,-0.081,0.708,0.579,-1.701,-0.463,0.531,0.227,2,3,0,-2.484,NA,NA,2,0.968773104602142,0.267069767384775,0,0,4.36740904909355,32.806984483505,9250.08111462036,2.00003924508228,1902226,244322,90.6350361478645,30.53803344,1,5,0,0,34,2,2,4.33206577523212,4.32191782376341,-1.962,-2.202
2013,"GAM",0.5,0.5,0,1,0.25,4,"GMB",1,0.241,-1.246,-1.01,0.723,0.2,0,0.446,0.882,-0.655,0.256,-1.235,-0.635,-0.185,-0.385,2,2,0,1.246,NA,NA,3,-0.0698997796878496,0.253680304577272,0,0,5.40608193338354,5.90666401996967,647.385534561172,-0.218687977646155,2124869,896270,45.4619193623296,14,0,0,0,0,28,3,3,5.42604045793329,5.41985513096475,1.026,1.026
2013,"GHA",1,0,1,0,0,5,"GHA",3,0.757,2.342,1.843,0.715,0.156,0.031,1.955,1.307,1.636,-0.948,1.451,1.2,1.454,1.192,4,4,0,-2.342,NA,NA,2,0.519276833119212,0.248134513648571,0,0,4.81690532057648,10.8892140729202,2282.40750113579,4.71277222596768,27525597,13006395,60.7593219028775,15,2,6,5,23,46,3,3,4.98396023208162,5.14668789590058,-2.342,-2.342
2013,"GNB",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"GNB",0,0.289,0.34,0.457,0.84,0.278,0,-0.077,-1.697,0.885,-1.142,0.245,0.722,0.663,1.545,4,3,0,-0.34,NA,NA,2,0.847334020336498,0.26475484820683,0,0,4.4888481333592,16.9399233052409,616.159928714289,0.516852763287972,1697753,996411,44.0803911767354,3.1,0,1,0,3,19,3,2,4.6777096206325,4.58494844275608,0.148,-0.015
2013,"GUI",0.8,0.2,0.6,1,0.2,5,"GIN",1,0.317,0.202,0.207,0.859,0.35,0,0.416,-1.259,0.424,0.504,-0.374,0.323,0.684,-1.155,3,3,0,-0.202,NA,3,3,-0.0717014834845656,0.240473844749502,0,0,5.40788363718026,14.2501576757042,757.692272561928,1.43775526659167,11055430,7236332,80.4264444383879,4.5,1,32,2,131,24,3,3,5.47277922997688,5.52126151874973,-0.251,-0.251
2013,"KEN",NA,0,0.75,0,0,4,"KEN",2,0.519,-0.281,1.132,0.684,0.286,0,1.169,0.321,0.961,-0.061,1.385,1.303,-0.141,0.749,4,3,0,0.281,NA,3,4,-0.808724026718477,0.212271635405249,0.00933333333333333,0,6.14490618041417,2.66940200706872,1376.82920465019,1.32629250659764,44792368,33686548,47.4646425127304,13,12,71,21,771,27,4,3,6.08688912689288,5.88392656520188,0.434,0.434
2013,"LBR",0.6,0.2,0.4,1,0.2,5,"LBR",2,0.616,1.493,0.238,0.692,0.25,0,0.511,-1.177,0.945,0.151,0.986,0.817,1.095,1.475,4,3,0,-1.493,NA,2,2,0.913128315407473,0.242716553031704,0,0,4.42305383828822,28.3711783328734,717.635753333907,6.34104074543606,4427313,2258594,NA,3.2,9,7,2,3,38,2,2,4.45976274125585,4.5553707056154,-2.164,-2.164
2013,"LES",1,0,1,0,0,2,"LSO",2,0.629,0.342,1.291,0.398,0.222,0.111,0.908,-1.159,1.381,-1.279,1.226,1.049,0.26,0.079,4,4,0,-0.342,NA,NA,2,0.946498714921787,0.285819758040381,0,0,4.38968343877391,5.10158145699247,1141.3609231718,0.849125516647646,2073939,1532620,133.36548975517,15,0,NA,NA,0,49,2,2,4.29158533640997,4.21813083886471,-0.947,-0.947
2013,"LIB",0,0,0,1,1,4,"LBY",2,0.54,-1.576,-1.526,0.644,0.25,0,-1.644,-1.826,1.492,-1.393,0.109,0.226,0.658,0.263,4,4,0,1.576,NA,4,4,-1.29534466548308,0.186926173960521,2.02466666666667,0,6.63152681917877,47.7413993201726,12589.5297148358,-19.5783572081482,5985221,1271500,106.334360918106,16.5,0,10,25,443,15,4,5,6.73116466269328,7.22367575402465,1.41,2.172
2013,"MAA",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"MRT",1,0.416,1.96,0.064,0.715,0.357,0,-0.511,0.282,0.831,1.917,1.201,1.164,-1.571,-0.211,4,3,0,-1.96,NA,NA,2,0.580780996332037,0.24744342079267,0,0,4.75540115736366,16.9330193063232,1929.77563929612,1.17773819781996,3742959,1897456,102.398824183169,6.2,8,4,0,0,30,2,2,4.84605703412209,4.96505862765001,-2.047,-2.047
2013,"MAG",0.666666666666667,0,0.666666666666667,0,0,3,"MDG",1,0.252,0.269,-0.505,0.858,0.786,0,-1.084,-2.503,1.155,-1.243,0.588,0.923,0.176,1.112,4,3,0,-0.269,NA,NA,3,-0.360667397403292,0.260203638173422,0,0,5.69684955109899,6.77436297702956,526.688019635403,-0.39648459021177,23588073,15596906,56.3675817900932,3,2,4,0,181,28,3,3,5.76666306161119,5.75251511243046,-0.364,-0.487
2013,"MAW",0.333333333333333,0,0.333333333333333,0,0,3,"MWI",2,0.558,1.302,1.314,0.779,0.167,0,1.269,-1.098,1.37,-0.762,0.706,0.922,-0.456,0.768,4,4,0,-1.302,NA,NA,2,0.5886950064988,0.255371701467097,0,0,4.74748714719689,10.1501360274794,501.19717297875,2.49286628611216,16024775,13466259,NA,5.05,3,4,1,2,37,3,3,4.87111063917017,4.95835931966718,-0.813,-0.959
2013,"MLI",1,0.5,0.5,0,0,2,"MLI",1,0.327,1.155,1.147,0.768,0.25,0,1.107,0.202,0.514,1.435,-0.668,-0.019,0.006,0.003,3,3,0,-1.155,NA,4,4,-1.57195864410971,0.11810560222371,13.3773333333333,0,6.9081407978054,8.51315574828752,778.797052798816,-0.648802878305304,17004033,10474824,64.8176608730751,3.5,1,4,22,908,28,3,2,6.25864047237575,4.21779128425181,-1.275,-1.51
2013,"MOR",NA,0,0.333333333333333,0,0,3,"MAR",0,0.267,1.504,-0.255,0.426,0.045,0.591,0.749,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.504,NA,2,3,0.261057405167718,0.231551886630232,0,0,5.07512474852798,4.55138703939471,3377.6435546875,2.69963463575493,33803527,13622821,73.8577565315318,56,28,21,10,5,37,3,3,5.24977215907465,5.33883183918467,-1.629,-1.629
